Image_ID,class,confidence,ymin,xmin,ymax,xmax
image_0381,0,0.809938192,0.740277778,0.10546875,0.856944444,0.2515625
image_0402,1,0.902094841,0.608333333,0.47734375,0.790277778,0.53828125
image_0402,0,0.863004863,0.655555556,0.25703125,0.781944444,0.33203125
image_0402,0,0.85739845,0.722222222,0.35390625,0.833333333,0.45625
image_0402,1,0.58637315,0.077777778,0.2,0.2875,0.28984375
image_0352,1,0.894974828,0.623611111,0.32265625,0.815277778,0.44296875
image_0352,0,0.848320365,0.6,0.8171875,0.770833333,0.91953125
image_0352,1,0.763692856,0.641666667,0.571875,0.826388889,0.696875
image_0338,0,0.895345986,0.720833333,0.346875,0.836111111,0.434375
image_0338,0,0.715128064,0.673611111,0.54453125,0.811111111,0.625
image_0338,0,0.660820007,0.690277778,0.1828125,0.845833333,0.265625
image_0338,1,0.471294999,0.075,0.196875,0.290277778,0.29453125
image_0379,1,0.836890459,0.680555556,0.58515625,0.884722222,0.7140625
image_0369,1,0.758760929,0.704166667,0.4265625,0.823611111,0.5421875
image_0369,0,0.670229495,0.677777778,0.59140625,0.844444444,0.6984375
image_0369,0,0.633370399,0.031944444,0.19375,0.2875,0.28125
image_0363,0,0.88352704,0.655555556,0.3359375,0.756944444,0.4
image_0363,1,0.880796015,0.627777778,0.478125,0.743055556,0.55859375
image_0337,0,0.766682625,0.745833333,0.1984375,0.927777778,0.3375
image_0337,0,0.703930676,0.776388889,0.571875,0.972222222,0.72109375
image_0337,0,0.673410892,0.736111111,0.4015625,0.929166667,0.5359375
image_0337,0,0.540922761,0,0.0875,0.218055556,0.20390625
image_0355,1,0.860971093,0.584722222,0.46171875,0.713888889,0.53828125
image_0357,1,0.828415811,0.623611111,0.31796875,0.843055556,0.4546875
image_0357,0,0.813767195,0.665277778,0.553125,0.790277778,0.67578125
image_0357,0,0.784506917,0.615277778,0.21796875,0.772222222,0.3046875
image_0404,1,0.892781734,0.695833333,0.3921875,0.840277778,0.47109375
image_0398,0,0.850250065,0.616666667,0.4140625,0.729166667,0.48359375
image_0398,0,0.773474693,0.652777778,0.58984375,0.745833333,0.64453125
image_0398,0,0.758548319,0.625,0.66015625,0.725,0.746875
image_0405,1,0.767214656,0.7,0.5375,0.856944444,0.61875
image_0386,1,0.926639378,0.669444444,0.63125,0.841666667,0.7296875
image_0386,0,0.825044751,0.602777778,0.7828125,0.820833333,0.91171875
image_0386,1,0.736886084,0.622222222,0.38984375,0.848611111,0.5515625
image_0350,1,0.897786677,0.640277778,0.765625,0.770833333,0.846875
image_0350,0,0.783035338,0.609722222,0.3046875,0.770833333,0.3921875
image_0418,0,0.812735736,0.611111111,0.5875,0.844444444,0.70625
image_0418,1,0.708557963,0.658333333,0.41484375,0.881944444,0.5515625
image_0397,0,0.871371984,0.594444444,0.6796875,0.740277778,0.81328125
image_0397,1,0.856723845,0.601388889,0.4796875,0.701388889,0.54140625
image_0368,1,0.856974363,0.725,0.17421875,0.841666667,0.29296875
image_0368,1,0.848442197,0.705555556,0.39609375,0.851388889,0.50390625
image_0368,1,0.770304382,0.640277778,0.5625,0.901388889,0.78203125
image_0368,0,0.729776025,0,0.16484375,0.256944444,0.26953125
image_0403,1,0.865095317,0.702777778,0.5484375,0.848611111,0.63359375
image_0403,0,0.715908825,0.579166667,0.28359375,0.895833333,0.50703125
image_0403,0,0.710884631,0.023611111,0.1625,0.254166667,0.2578125
image_0408,0,0.939482331,0.506944444,0.2578125,0.719444444,0.35390625
image_0408,0,0.861082733,0.618055556,0.60234375,0.722222222,0.66953125
image_0408,0,0.84686631,0.601388889,0.41875,0.709722222,0.4921875
image_0346,0,0.897091627,0.609722222,0.24296875,0.751388889,0.32578125
image_0346,0,0.880008698,0.593055556,0.403125,0.786111111,0.49453125
image_0346,0,0.855338693,0.641666667,0.53984375,0.775,0.6484375
image_0370,1,0.793876886,0.758333333,0.48828125,0.9,0.6046875
image_0370,0,0.591453552,0,0.1375,0.227777778,0.2484375
image_0340,0,0.773053467,0.693055556,0.2953125,0.783333333,0.36953125
image_0340,0,0.717493415,0.647222222,0.40859375,0.833333333,0.515625
image_0340,0,0.64380908,0.648611111,0.659375,0.806944444,0.73828125
image_0344,0,0.938937962,0.579166667,0.5578125,0.790277778,0.6453125
image_0344,0,0.818415165,0.676388889,0.31796875,0.786111111,0.4390625
image_0344,1,0.795050919,0.6375,0.73359375,0.793055556,0.8328125
image_0401,1,0.745294213,0.683333333,0.253125,0.847222222,0.3421875
image_0401,0,0.619925976,0.031944444,0.17421875,0.275,0.27890625
image_0382,0,0.877543867,0.65,0.10859375,0.866666667,0.23125
image_0382,1,0.760540962,0.679166667,0.6484375,0.931944444,0.840625
image_0378,1,0.85230726,0.6375,0.0953125,0.852777778,0.21640625
image_0378,0,0.464116275,0.868055556,0.428125,0.993055556,0.5671875
image_0343,0,0.84433347,0.730555556,0.36328125,0.9,0.4828125
image_0343,0,0.57403475,0.330555556,0.61171875,0.408333333,0.6703125
image_0339,0,0.883360445,0.680555556,0.18828125,0.8125,0.2984375
image_0339,1,0.850140393,0.597222222,0.36328125,0.815277778,0.42421875
image_0339,0,0.544172049,0.047222222,0.18515625,0.275,0.2796875
image_0358,0,0.833148003,0.6625,0.653125,0.793055556,0.7875
image_0358,1,0.801510513,0.681944444,0.134375,0.7875,0.246875
image_0419,0,0.719253778,0.679166667,0.68515625,0.875,0.834375
image_0419,0,0.551761627,0.672222222,0.196875,0.897222222,0.4125
image_0419,1,0.548035741,0.697222222,0.41640625,0.981944444,0.6265625
image_0406,0,0.899216771,0.697222222,0.2796875,0.822222222,0.36015625
image_0406,1,0.709404171,0.648611111,0.41875,0.863888889,0.55078125
image_0406,1,0.540122807,0.658333333,0.58125,0.895833333,0.74921875
image_0399,0,0.879858851,0.647222222,0.7109375,0.805555556,0.82890625
image_0399,0,0.840287507,0.636111111,0.3,0.754166667,0.3734375
image_0399,1,0.814561784,0.656944444,0.48203125,0.768055556,0.56875
image_0362,1,0.851597011,0.604166667,0.48359375,0.731944444,0.60078125
image_0362,0,0.844094038,0.616666667,0.3125,0.701388889,0.39921875
image_0362,1,0.824897647,0.611111111,0.6296875,0.708333333,0.71953125
image_0384,0,0.915002942,0.6625,0.83984375,0.7875,0.92421875
image_0384,1,0.85660094,0.640277778,0.575,0.802777778,0.63984375
image_0384,0,0.69974035,0.627777778,0.30546875,0.831944444,0.4828125
image_0395,0,0.848839581,0.634722222,0.71484375,0.758333333,0.796875
image_0395,0,0.681032062,0.679166667,0.46171875,0.770833333,0.5484375
image_0395,0,0.575635135,0.155555556,0.96171875,0.247222222,1
image_0392,0,0.854955912,0.605555556,0.45859375,0.718055556,0.51484375
image_0392,0,0.823997915,0.627777778,0.6078125,0.715277778,0.68671875
image_0392,1,0.777557373,0.625,0.325,0.733333333,0.40546875
image_0394,1,0.820657253,0.693055556,0.109375,0.813888889,0.2296875
image_0394,0,0.721273422,0.65,0.6765625,0.836111111,0.7734375
image_0413,1,0.884538829,0.638888889,0.60078125,0.775,0.67265625
image_0391,0,0.817695916,0.606944444,0.2875,0.716666667,0.36328125
image_0391,0,0.7520805,0.651388889,0.48203125,0.725,0.5875
image_0374,1,0.702713072,0.616666667,0.3546875,0.779166667,0.421875
image_0374,0,0.701327443,0.663888889,0.4921875,0.786111111,0.60546875
image_0396,0,0.829473197,0.688888889,0.69765625,0.843055556,0.79375
image_0376,0,0.886720181,0.5875,0.4859375,0.804166667,0.61171875
image_0376,1,0.849649549,0.618055556,0.878125,0.780555556,0.96171875
image_0376,0,0.780637264,0.6875,0.29296875,0.780555556,0.37734375
image_0415,1,0.894858003,0.718055556,0.55390625,0.851388889,0.67890625
image_0415,0,0.886422515,0.675,0.0921875,0.852777778,0.19765625
image_0414,0,0.882844806,0.683333333,0.390625,0.870833333,0.47890625
image_0414,0,0.822532773,0.597222222,0.72265625,0.869444444,0.87734375
image_0414,0,0.73548317,0.679166667,0.04296875,0.861111111,0.22734375
image_0372,0,0.908275306,0.686111111,0.61796875,0.813888889,0.72578125
image_0372,0,0.796134889,0.695833333,0.2859375,0.855555556,0.384375
image_0372,0,0.748817444,0.716666667,0.48046875,0.852777778,0.57578125
image_0371,1,0.735659242,0.722222222,0.4,0.827777778,0.50625
image_0371,0,0.485611886,0.025,0.1765625,0.266666667,0.26796875
image_0416,0,0.87887907,0.706944444,0.090625,0.897222222,0.2265625
image_0345,0,0.866117597,0.652777778,0.7140625,0.813888889,0.82421875
image_0345,1,0.776995003,0.713888889,0.09453125,0.843055556,0.2171875
image_0345,1,0.759638071,0.697222222,0.43125,0.841666667,0.50546875
image_0342,1,0.824010015,0.679166667,0.54609375,0.876388889,0.66875
image_0342,0,0.748128593,0.729166667,0.31640625,0.870833333,0.45390625
image_0385,0,0.909262121,0.644444444,0.715625,0.743055556,0.78984375
image_0353,1,0.858287215,0.631944444,0.74453125,0.823611111,0.87109375
image_0353,0,0.678025782,0.686111111,0.4828125,0.880555556,0.625
image_0375,0,0.716575086,0.655555556,0.4296875,0.843055556,0.5390625
image_0375,0,0.448275566,0.870833333,0.44375,1,0.57890625
image_0400,0,0.903979242,0.706944444,0.5265625,0.827777778,0.60703125
image_0400,0,0.843606949,0.673611111,0.3828125,0.8125,0.4609375
image_0400,1,0.565798402,0.666666667,0.1859375,0.798611111,0.325
image_0400,0,0.456563085,0.05,0.18671875,0.273611111,0.28046875
image_0364,1,0.861523867,0.573611111,0.4765625,0.754166667,0.55
image_0364,1,0.822929144,0.6,0.56875,0.765277778,0.62109375
image_0364,0,0.716227949,0.618055556,0.27265625,0.777777778,0.42109375
image_0351,0,0.775061965,0.640277778,0.3578125,0.811111111,0.4453125
image_0457,0,0.82178098,0.704166667,0.21484375,0.845833333,0.3390625
image_0457,1,0.703885853,0.730555556,0.49453125,0.916666667,0.59609375
image_0434,0,0.864464819,0.75,0.52421875,0.927777778,0.634375
image_0434,1,0.858263969,0.630555556,0.2734375,0.920833333,0.409375
image_0434,0,0.505588472,0,0.1109375,0.220833333,0.23125
image_0449,0,0.903231025,0.611111111,0.68203125,0.7375,0.7515625
image_0450,1,0.859193146,0.730555556,0.565625,0.875,0.6828125
image_0450,1,0.744869113,0.643055556,0.26953125,0.959722222,0.47578125
image_0450,1,0.605961204,0.679166667,0.6921875,0.908333333,0.91796875
image_0424,1,0.894899905,0.643055556,0.35,0.740277778,0.434375
image_0424,0,0.73872304,0.670833333,0.5859375,0.766666667,0.67890625
image_0499,0,0.87212348,0.743055556,0.1046875,0.880555556,0.23828125
image_0499,0,0.852016032,0.730555556,0.32734375,0.836111111,0.4140625
image_0499,1,0.820933223,0.573611111,0.42578125,0.898611111,0.628125
image_0499,0,0.547212362,0.016666667,0.15234375,0.268055556,0.25625
image_0461,1,0.90707469,0.558333333,0.346875,0.765277778,0.41015625
image_0461,1,0.853792906,0.6625,0.5171875,0.791666667,0.5828125
image_0461,1,0.833543003,0.661111111,0.6921875,0.781944444,0.7796875
image_0470,1,0.905654967,0.647222222,0.57421875,0.773611111,0.66328125
image_0470,0,0.768739462,0.645833333,0.2828125,0.747222222,0.3421875
image_0470,0,0.738159001,0.683333333,0.42890625,0.783333333,0.54609375
image_0441,1,0.895685554,0.604166667,0.3234375,0.876388889,0.4484375
image_0441,1,0.865801394,0.713888889,0.5953125,0.841666667,0.71953125
image_0441,0,0.751572847,0.641666667,0.01953125,0.833333333,0.159375
image_0483,0,0.809938908,0.581944444,0.5015625,0.729166667,0.571875
image_0483,0,0.785818696,0.636111111,0.20390625,0.726388889,0.28125
image_0483,1,0.765650988,0.515277778,0.37578125,0.7375,0.44921875
image_0483,0,0.424755901,0.858333333,0.42734375,0.980555556,0.5578125
image_0456,1,0.890051246,0.673611111,0.10703125,0.836111111,0.20625
image_0456,0,0.810305595,0.631944444,0.6671875,0.823611111,0.83515625
image_0494,1,0.814988315,0.6625,0.6265625,0.781944444,0.70859375
image_0458,1,0.779717982,0.7125,0.6625,0.872222222,0.8078125
image_0458,0,0.750281632,0.695833333,0.46796875,0.856944444,0.5453125
image_0482,0,0.770868242,0.630555556,0.4765625,0.723611111,0.54765625
image_0482,0,0.752686799,0.645833333,0.61484375,0.755555556,0.68359375
image_0482,1,0.728060544,0.6375,0.25390625,0.715277778,0.3421875
image_0482,0,0.405218452,0.856944444,0.428125,0.979166667,0.559375
image_0496,0,0.821701169,0.733333333,0.25703125,0.836111111,0.38046875
image_0496,0,0.780886233,0.734722222,0.6265625,0.863888889,0.72421875
image_0496,0,0.751204431,0.704166667,0.4703125,0.825,0.60703125
image_0496,0,0.613727808,0.027777778,0.16953125,0.270833333,0.2640625
image_0453,0,0.861724019,0.684722222,0.734375,0.902777778,0.8109375
image_0453,1,0.783218861,0.666666667,0.221875,0.926388889,0.3453125
image_0453,0,0.452359498,0.519444444,0.52421875,0.920833333,0.72578125
image_0495,0,0.793623269,0.663888889,0.4953125,0.744444444,0.571875
image_0495,1,0.756632805,0.6375,0.334375,0.747222222,0.41484375
image_0495,0,0.722307861,0.645833333,0.6984375,0.75,0.78671875
image_0431,1,0.703023314,0.648611111,0.5546875,0.731944444,0.66484375
image_0472,1,0.847686231,0.723611111,0.76484375,0.958333333,0.8828125
image_0472,1,0.81425947,0.783333333,0.0625,0.943055556,0.16796875
image_0472,0,0.747286201,0.744444444,0.2578125,0.968055556,0.4703125
image_0471,1,0.833357334,0.745833333,0.52265625,0.894444444,0.634375
image_0444,0,0.862243116,0.611111111,0.03125,0.845833333,0.14453125
image_0444,0,0.765320301,0.706944444,0.7296875,0.861111111,0.8140625
image_0444,1,0.544676244,0.719444444,0.3234375,0.893055556,0.50078125
image_0475,1,0.8307603,0.633333333,0.70859375,0.756944444,0.7875
image_0451,0,0.632191241,0.751388889,0.396875,0.956944444,0.5609375
image_0468,0,0.699104965,0.723611111,0.6921875,0.840277778,0.7921875
image_0468,0,0.694009304,0.754166667,0.4375,0.875,0.5765625
image_0468,0,0.69214499,0.693055556,0.2140625,0.831944444,0.33984375
image_0438,0,0.608010411,0.540277778,0.61015625,0.888888889,0.82109375
image_0438,0,0.575222135,0.709722222,0.15,0.836111111,0.24921875
image_0438,0,0.569460332,0.718055556,0.38046875,0.9375,0.5671875
image_0484,0,0.853881478,0.591666667,0.1140625,0.720833333,0.17890625
image_0484,1,0.834296107,0.6125,0.4984375,0.756944444,0.56875
image_0469,0,0.813109159,0.730555556,0.23671875,0.855555556,0.33203125
image_0469,0,0.696605742,0.695833333,0.58671875,0.863888889,0.71875
image_0469,1,0.476571023,0.545833333,0.39921875,0.901388889,0.57578125
image_0428,0,0.904386878,0.626388889,0.22421875,0.708333333,0.31328125
image_0428,1,0.824382901,0.636111111,0.4390625,0.726388889,0.52890625
image_0490,0,0.817195773,0.616666667,0.29765625,0.713888889,0.3453125
image_0437,0,0.790672362,0.733333333,0.01796875,0.958333333,0.165625
image_0437,0,0.608089566,0.747222222,0.4046875,1,0.58671875
image_0437,1,0.41514644,0.754166667,0.64140625,0.965277778,0.83828125
image_0467,1,0.87106353,0.661111111,0.3921875,0.813888889,0.4625
image_0467,0,0.623788059,0.030555556,0.16640625,0.304166667,0.26796875
image_0493,0,0.805804849,0.479166667,0.5578125,0.740277778,0.6296875
image_0493,0,0.723990917,0.620833333,0.39375,0.720833333,0.4625
image_0498,0,0.918166816,0.643055556,0.57421875,0.844444444,0.66171875
image_0498,0,0.835107327,0.7875,0.203125,0.9125,0.33984375
image_0498,0,0.733315706,0.688888889,0.39375,0.904166667,0.51875
image_0498,1,0.658289731,0.018055556,0.159375,0.265277778,0.25234375
image_0430,0,0.790223479,0.644444444,0.4109375,0.7375,0.53046875
image_0430,1,0.779907227,0.647222222,0.58828125,0.751388889,0.70234375
image_0463,1,0.865161002,0.540277778,0.2234375,0.8,0.33984375
image_0463,1,0.847194135,0.629166667,0.4234375,0.819444444,0.49453125
image_0463,0,0.826824009,0.595833333,0.653125,0.831944444,0.73515625
image_0452,1,0.881807804,0.680555556,0.36953125,0.8,0.46953125
image_0452,1,0.85827291,0.590277778,0.5265625,0.8125,0.6171875
image_0452,0,0.785948515,0.694444444,0.67265625,0.861111111,0.8
image_0465,1,0.775696278,0.702777778,0.4203125,0.788888889,0.4828125
image_0465,0,0.537183225,0.077777778,0.196875,0.297222222,0.2859375
image_0454,1,0.85619998,0.661111111,0.30390625,0.781944444,0.38984375
image_0454,0,0.816580176,0.641666667,0.7734375,0.809722222,0.91953125
image_0454,1,0.7255041,0.581944444,0.5640625,0.825,0.77109375
image_0464,0,0.850675225,0.722222222,0.30546875,0.852777778,0.43671875
image_0464,1,0.796205521,0.748611111,0.1359375,0.877777778,0.25703125
image_0464,1,0.789347768,0.693055556,0.471875,0.856944444,0.6125
image_0464,0,0.611118555,0.013888889,0.15078125,0.272222222,0.2515625
image_0492,0,0.772100627,0.559722222,0.39375,0.705555556,0.46640625
image_0445,0,0.850411355,0.738888889,0.28046875,0.915277778,0.4046875
image_0445,0,0.757998049,0.744444444,0.61328125,0.913888889,0.7609375
image_0445,0,0.731431484,0.705555556,0.06328125,0.881944444,0.22265625
image_0433,0,0.859167874,0.7,0.20546875,0.847222222,0.3375
image_0433,1,0.83643347,0.679166667,0.38984375,0.845833333,0.534375
image_0433,0,0.80960083,0.645833333,0.54296875,0.8375,0.709375
image_0433,1,0.671383739,0.026388889,0.16875,0.275,0.2640625
image_0477,0,0.86781913,0.647222222,0.41875,0.801388889,0.4953125
image_0477,1,0.859473646,0.684722222,0.6203125,0.8,0.7078125
image_0477,0,0.856102586,0.634722222,0.19375,0.773611111,0.3203125
image_0460,1,0.794300258,0.626388889,0.64765625,0.725,0.703125
image_0442,0,0.893759429,0.658333333,0.16796875,0.804166667,0.296875
image_0442,0,0.870549619,0.619444444,0.8078125,0.813888889,0.915625
image_0442,0,0.44723919,0.868055556,0.43046875,0.991666667,0.56796875
image_0489,1,0.902361751,0.622222222,0.684375,0.805555556,0.81171875
image_0489,0,0.803336501,0.594444444,0.534375,0.766666667,0.5890625
image_0420,0,0.833648145,0.605555556,0.28515625,0.748611111,0.42421875
image_0420,0,0.82144773,0.563888889,0.67109375,0.730555556,0.75234375
image_0420,0,0.778855264,0.591666667,0.4640625,0.797222222,0.6390625
image_0446,0,0.905888915,0.604166667,0.64296875,0.761111111,0.721875
image_0446,0,0.902259707,0.631944444,0.22109375,0.758333333,0.30234375
image_0446,0,0.810468495,0.680555556,0.31640625,0.772222222,0.43984375
image_0448,1,0.815334916,0.6625,0.43828125,0.783333333,0.5515625
image_0448,0,0.781776965,0.663888889,0.8171875,0.788888889,0.91953125
image_0448,0,0.767807424,0.6875,0.6515625,0.798611111,0.74296875
image_0432,1,0.644901156,0.743055556,0.3265625,0.938888889,0.52109375
image_0432,0,0.463616341,0.002777778,0.1109375,0.216666667,0.22109375
image_0488,0,0.893205047,0.5875,0.68046875,0.7375,0.75703125
image_0476,1,0.900232792,0.655555556,0.3375,0.801388889,0.453125
image_0476,0,0.860834718,0.684722222,0.67734375,0.822222222,0.7921875
image_0476,1,0.741303146,0.641666667,0.13671875,0.794444444,0.2125
image_0487,0,0.848095417,0.630555556,0.5546875,0.788888889,0.68125
image_0487,0,0.67261523,0.675,0.9234375,0.768055556,0.99765625
image_0487,0,0.416243255,0.163888889,0.9734375,0.247222222,0.99921875
image_0425,0,0.886255801,0.613888889,0.65234375,0.752777778,0.759375
image_0478,0,0.880705655,0.65,0.6484375,0.855555556,0.78671875
image_0478,1,0.860890329,0.663888889,0.12890625,0.825,0.2078125
image_0478,0,0.798868001,0.661111111,0.32890625,0.8625,0.46015625
image_0422,1,0.819626451,0.573611111,0.30546875,0.758333333,0.43984375
image_0422,0,0.787936389,0.669444444,0.7953125,0.754166667,0.91484375
image_0422,0,0.733786941,0.645833333,0.53359375,0.758333333,0.6171875
image_0423,1,0.821443439,0.705555556,0.784375,0.865277778,0.90078125
image_0423,1,0.640773594,0.693055556,0.559375,0.820833333,0.65859375
image_0423,0,0.604123592,0.661111111,0.24609375,0.830555556,0.43046875
image_0426,0,0.753689468,0.644444444,0.50390625,0.743055556,0.56875
image_0426,1,0.627861798,0.643055556,0.67578125,0.748611111,0.7640625
